name,description,url,filename
Data Serapan Anggaran Kecamatan Babakan Ciparay Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/82d8429f-8efe-43ce-8511-62365aa0eb04/resource/824b866b-487c-4777-9ee5-d5ed76aa4239/download/lkpjkecamatan-babakan-ciparay2014.csv,serapan_anggaran_kecamatan_babakan_ciparay_tahun_2014.csv
Data Jumlah Pohon Pelindung Di Kecamatan Astanaanyar Tahun 2016,Data ini berisi kolom : * Nama kelurahan * Jumlah pohon pelindung,http://data.bandung.go.id/dataset/83630dde-0166-4d1a-b7c3-72d6852830c5/resource/9c717021-0527-4047-ba75-eeebb2b78091/download/data-jumlah-pohon-pelindung-2016.csv,jumlah_pohon_pelindung_di_kecamatan_astanaanyar_tahun_2016.csv
Data Hasil Pengolahan Darah Per Komponen Tahun 2017,Data ini berisi kolom : * Nomor * Bulan * Jumlah Labu WB * Jumlah Labu WRC * Jumlah Labu PRC * Jumlah Labu TC * Jumlah Labu Apheresis * Jumlah Labu FFP * Jumlah Labu Plasma * Jumlah Labu BC * Jumlah Labu AHF,http://data.bandung.go.id/dataset/845e2daa-eea4-48aa-8e43-521c120ac206/resource/80533a85-c202-435e-81d2-107878c98a7f/download/data-pengolahan-darah-per-komponen-tahun-2017.csv,hasil_pengolahan_darah_per_komponen_tahun_2017.csv
Data Retribusi Kota Bandung Tahun 2014,Data tentang retribusi di Kota Bandung,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/358/632/data-rekap-retribusi-kota-bandung-2014.csv,retribusi_kota_bandung_tahun_2014.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Kecamatan Kiaracondong berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/23e/587/71644-kecamatan-kiaracondong-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Dinas Kependudukan dan Pencatatan Sipil berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/1a4/811/71994-dinas-kependudukan---pencatatan-sipil-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data Jumlah Armada Dan Trayek Angkutan Kota Bandung Tahun 2017,Data ini berisi kolom : * Lintasan Trayek * Jarak (km) * Jumlah kendaraan,http://data.bandung.go.id/dataset/89bd1805-f5ca-4fe0-bbc3-d384beefc819/resource/1bda7517-19c2-466a-9b99-bd7421fca93d/download/data-jumlah-armada-dan-trayek-angkutan-kota-bandung-tahun-2017.csv,jumlah_armada_dan_trayek_angkutan_kota_bandung_tahun_2017.csv
Data Serapan Anggaran Badan Pelayanan Perizinan Terpadu Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/8b0e7661-0d08-40d4-9a10-3984b79b18b3/resource/d28306cc-035c-4d7d-b9a7-3ee48b00f56d/download/lkpjbadan-pelayanan-perizinan-terpadu2014.csv,serapan_anggaran_badan_pelayanan_perizinan_terpadu_tahun_2014.csv
Data Jumlah Tenaga Kesehatan di Rumah Sakit Kota Bandung 2016,Data ini berisi kolom : * Jenis tenaga kesehatan * Jumlah,http://data.bandung.go.id/dataset/8cd836e6-c19b-4e6b-9842-afadae9cbe79/resource/db709499-a989-4e4b-8189-ef224333d78c/download/jumlah-tenaga-kesehatan-di-rumah-sakit-kota-bandung-2016.csv,jumlah_tenaga_kesehatan_di_rumah_sakit_kota_bandung_2016.csv
Data Serapan Anggaran Satuan Polisi Pamong Praja Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/8d2db3ac-ff35-4936-8133-c32e72bd647e/resource/eb1197e8-956b-4e9b-aec8-a9697b5ed9a3/download/lkpjsatuan-polisi-pamong-praja2014.csv,serapan_anggaran_satuan_polisi_pamong_praja_tahun_2014.csv
Data Bina Keluarga Remaja - Februari 2017,Data ini berisi kolom : * Kecamatan * Kelompok BKR Yang Ada * Kelompok BKR Yang Lapor * Jumlah Keluarga Sasaran BKR * Jumlah Keluarga Menjadi Anggota BKR * Jumlah Keluarga Per Kelompok BKR * Jumlah Pertemuan/Penyuluhan * Jumlah Keluarga Hadir Dalam Pertemuan,http://data.bandung.go.id/dataset/8dc79977-3e11-46e8-8d75-96b1ce82c0c0/resource/dc1445ba-ee92-4a06-8d4e-40eb9a0d621b/download/bkr---februari-2017.csv,bina_keluarga_remaja_februari_2017.csv
Data Jumlah Pengunjung Perpustakaan Keliling Kota Bandung Tahun 2018,Data ini berisi kolom : * No * Bulan * Lokasi Ruang * Jumlah Anggota * Jumlah Non Anggota,http://data.bandung.go.id/dataset/8f213c44-2d23-4cd8-8bbd-59044aa79724/resource/da5faca3-f1b3-48a4-a99b-dfe0634fff3a/download/data-pengunjung-perpustakaan-keliling--2018.csv,jumlah_pengunjung_perpustakaan_keliling_kota_bandung_tahun_2018.csv
Data Serapan Anggaran Dinas Pemuda dan Olahraga Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/90d793c1-7d4a-4699-8450-733af4ce8ac0/resource/2621ed15-961d-4b2b-9683-e0b39cc4f86e/download/lkpjdinas-pemuda-dan-olahraga2014.csv,serapan_anggaran_dinas_pemuda_dan_olahraga_tahun_2014.csv
Data Serapan Anggaran Badan Pemberdayaan Perempuan dan Keluarga Berencana Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/913e186e-baa2-4cc3-965d-92895a960edb/resource/073fc3bb-598f-4298-b37d-be92a0bbd484/download/lkpjbadan-pemberdayaan-perempuan-dan-keluarga-berencana2014.csv,serapan_anggaran_badan_pemberdayaan_perempuan_dan_keluarga_berencana_tahun_2014.csv
Data Surat Izin Usaha Perdagangan SIUP Kota Bandung 2014,"Dataset ini berisikan Izin Usaha Perdagangan yang diterbitkan BPPT Kota Bandung. Berisikan nama Perusahaan dan alamat Persil (Lokasi) Perusahaan pemohon izin, beserta klasifikasi SIUP yang diterbitkan",https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/c42/6f3/fiui2012-2014-1.csv,surat_izin_usaha_perdagangan_siup_kota_bandung_2014.csv
Data Serapan Anggaran Kecamatan Cibeunying Kidul Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/9324b6af-6bd9-4f23-bf3a-0f7f40427124/resource/b201c550-5a5e-409c-bc8c-c16355823a6f/download/lkpjkecamatan-cibeunying-kidul2014.csv,serapan_anggaran_kecamatan_cibeunying_kidul_tahun_2014.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Dinas Pencegahan Dan Penanggulangan Kebakaran berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/c8f/cce/72000-dinas-pencegahan-dan-penanggulangan-kebakaran-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data Serapan Anggaran Sekretariat Dewan Perwakilan Rakyat Daerah Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/951f9f75-34ce-4db4-904e-07a6b3019f12/resource/6b91e905-7103-4242-a079-32c362fb9d6f/download/lkpjsekretariat-dewan-perwakilan-rakyat-daerah2014.csv,serapan_anggaran_sekretariat_dewan_perwakilan_rakyat_daerah_tahun_2014.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Kecamatan Babakan Ciparay berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/2f6/f8d/71981-kecamatan-babakan-ciparay-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data Jumlah Pegawai TU di SMP Swasta Kota Bandung Tahun 2018,Data ini berisi kolom : * Nama kecamatan * Nama sekolah * Jumlah pegawai TU Laki-laki * Jumlah pegawai TU Perempuan,http://data.bandung.go.id/dataset/961f2dad-6ef9-44f9-a98b-878c3acb32a2/resource/1775f556-9ca3-4afa-aa39-767b078b9349/download/jumlah-pegawai-tu-di-smp-swasta-kota-bandung-2018.csv,jumlah_pegawai_tu_di_smp_swasta_kota_bandung_tahun_2018.csv
Data Serapan Anggaran Bagian Organisasi dan Pemberdayaan Aparatur Daerah Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/977c26ea-d06d-4121-a513-4bdd6cf5a334/resource/aebd7d96-5f28-4c8b-be14-203d9ea4c16f/download/lkpjbagian-organisasi-dan-pemberdayaan-aparatur-daerah2014.csv,serapan_anggaran_bagian_organisasi_dan_pemberdayaan_aparatur_daerah_tahun_2014.csv
Data UKM Potensial di Kecamatan Andir Tahun 2017,Data ini berisi kolom : * Nomor * Nama kecamatan * Nama kelurahan * Nama perusahaan * Jenis usaha * Alamat usaha * Jumlah pekerja (orang),http://data.bandung.go.id/dataset/97e338bc-c618-43a4-bd31-abd3e7167df7/resource/8313ac6d-b0f3-49ea-b785-df73528565f1/download/data-ukm-potensial-2017.csv,ukm_potensial_di_kecamatan_andir_tahun_2017.csv
Data RUP Penyedia 2015,Data rencana umum pengadaan Bagian Pemerintahan Umum berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/6c8/671/72026-bagian-pemerintahan-umum-penyedia-2015.csv,rup_penyedia_2015.csv
Data Serapan Anggaran Dinas Kesehatan Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/997b7e46-86ff-4eae-85d8-14955aaec34e/resource/7fddc6d7-d921-4394-aa7f-30de3e896151/download/lkpjdinas-kesehatan2014.csv,serapan_anggaran_dinas_kesehatan_tahun_2014.csv
Data RUP Penyedia Tahun 2015,Data rencana umum pengadaan Kecamatan Cicendo berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/0e9/ed3/71978-kecamatan-cicendo-penyedia-2015.csv,rup_penyedia_tahun_2015.csv
Data RUP Penyedia Tahun 2015,Data rencana umum pengadaan Dinas Bina Marga Dan Pengairan berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/dae/b0c/72004-dinas-bina-marga-dan-pengairan-penyedia-2015.csv,rup_penyedia_tahun_2015.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Kecamatan Sumur Bandung berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/548/0b3/71630-kecamatan-sumur-bandung-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data Pelayanan KB oleh Faskes Pemerintah - Bulan Februari,Data ini berisi kolom : * Nama Kecamatan * Jumlah Pengguna IUD * Jumlah Pengguna MOW * Jumlah Pengguna MOP * Jumlah Pengguna KONDOM * Jumlah Pengguna IMPLANT * Jumlah Pengguna SUNTIKAN * Jumlah Pengguna PIL * Jumlah Pengguna,http://data.bandung.go.id/dataset/9cd7cdd1-4a25-45fd-8f2a-d777e98a9dd4/resource/59467520-e624-4096-809c-7cad63c46c65/download/pelayanan-kb-faskes-pemerintah-02-2017.csv,pelayanan_kb_oleh_faskes_pemerintah_bulan_februari.csv
Data Rumah Makan Kecamatan Sukasari Tahun 2018,Data ini berisi kolom : * Kecamatan * Kelurahan * Nama Rumah Makan * Alamat Rumah Makan,http://data.bandung.go.id/dataset/a043fe0b-d756-4ec7-9591-5ce4f69d93b7/resource/a2af7a2c-1ced-44de-99bf-28f948ada63f/download/data-rumah-makan-2018.csv,rumah_makan_kecamatan_sukasari_tahun_2018.csv
Data Serapan Anggaran Kecamatan Gedebage Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/a1130b09-c8d3-419d-8a20-3a66cde66d88/resource/26f84558-5714-46fd-a1a8-ed9dd8208b40/download/lkpjkecamatan-gedebage2014.csv,serapan_anggaran_kecamatan_gedebage_tahun_2014.csv
Data Serapan Anggaran Bagian TU Pimpinan Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/a1e7469c-07ae-47f6-973e-172e375d7e6a/resource/052dc922-94e4-4963-91ae-62f5841120d6/download/lkpjbagian-tu-pimpinan2014.csv,serapan_anggaran_bagian_tu_pimpinan_tahun_2014.csv
Data RUP Penyedia Tahun 2015,Data rencana umum pengadaan Bagian Organisasi dan Pemberdayaan Aparatur Daerah berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/edf/240/72036-bagian-organisasi---pemberdayaan-aparatur-daerah-penyedia-2015.csv,rup_penyedia_tahun_2015.csv
Data Sarana Lingkung Seni Kelurahan Sadang Serang Kecamatan Coblong,Dataset ini berisi mengenai data sarana lingkung seni di Kecamatan Coblong tahun 2016,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/542/6e8/data-sarana-lingkung-seni-kelurahan-sadang-serang-kecamatan-coblong-tahun-2016.csv,sarana_lingkung_seni_kelurahan_sadang_serang_kecamatan_coblong.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Kecamatan Lengkong berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/5ef/efc/71674-kecamatan-lengkong-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data Serapan Anggaran Badan Pengelola Lingkungan Hidup Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/a393be42-2623-4095-9eb7-b69457dbe263/resource/abb33326-dfb2-434b-9b0d-f430a3b7f556/download/lkpjbadan-pengelola-lingkungan-hidup2014.csv,serapan_anggaran_badan_pengelola_lingkungan_hidup_tahun_2014.csv
Data PNS Berdasarkan Eselon dan Jenis Kelamin Tahun 2019,Data ini berisi kolom : * Eselon * Jumlah PNS Laki-laki * Jumlah PNS Perempuan * Jumlah total,http://data.bandung.go.id/dataset/a5182471-5e16-48bf-a7d9-ef5beb9d461c/resource/a8941db0-02e5-4b0e-a512-4fd876e8b330/download/data-jumlah-pns-berdasarkan-eselon-dan-jenis-kelamin-2019.csv,pns_berdasarkan_eselon_dan_jenis_kelamin_tahun_2019.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Kecamatan Bojongloa Kaler berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/354/ea9/71980-kecamatan-bojongloa-kaler-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data Serapan Anggaran Bagian Kesejahteraan Rakyat dan Kemasyarakatan Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/a6589464-37e4-4b41-ab40-5dbce2f51913/resource/29707fc7-564a-49a1-b0eb-77df184599c0/download/lkpjbagian-kesejahteraan-rakyat-dan-kemasyarakatan2014.csv,serapan_anggaran_bagian_kesejahteraan_rakyat_dan_kemasyarakatan_tahun_2014.csv
Data Pelanggaran Lalu Lintas - Februari 2018,Data ini berisi kolom : * No * Tgl Pelanggaran * Waktu Pelanggaran * Simpang * Jumlah Pengendara Tidak Menggunakan Helm * Jumlah Pengendara Berhenti di Zebra Cross * Jumlah Pengendara Berhenti di RHK * Jumlah Pengendara Berhenti Melebihi Stopline * Jumlah Pengendara Merokok * Jumlah Pengendara Kelebihan Muatan * Jumlah Pengendara pelanggaran Lainnya * Total Pelanggaran * Pelanggaran Dengan Roda 2 * Pelanggaran Dengan Roda 4/Lebih * Pelanggaran Dengan Lainnya * Total Kendaraan,http://data.bandung.go.id/dataset/a68cea38-6021-43ec-91fd-f3bc80230ec8/resource/45339fb9-757e-44e1-a0f9-fdcb745a3dd7/download/pelanggaran---februari-2018.csv,pelanggaran_lalu_lintas_februari_2018.csv
Data Pelayanan KB oleh Faskes Pemerintah - Bulan Februari,Data ini berisi kolom : * Nama Kecamatan * Jumlah Pengguna IUD * Jumlah Pengguna MOW * Jumlah Pengguna MOP * Jumlah Pengguna KONDOM * Jumlah Pengguna IMPLANT * Jumlah Pengguna SUNTIKAN * Jumlah Pengguna PIL * Jumlah Pengguna,http://data.bandung.go.id/dataset/a6b1c9c3-fc8f-4cde-a05c-89c597bdab90/resource/6193badb-8cb1-4b78-a581-6b0a096c68f8/download/pelayanan-kb-faskes-pemerintah-02-2018.csv,pelayanan_kb_oleh_faskes_pemerintah_bulan_februari.csv
"Data Jumlah Kasus HIV, AIDS dan Syphilis Tahun 2017",Data ini berisi kolom : * Kelompok Umur (Tahun) * Jumlah kasus HIV * Jumlah kasus AIDS * Jumlah Kematian Akibat AIDS * Jumlah kasus Syphilis,http://data.bandung.go.id/dataset/a6e4b5e4-8b36-4bf4-93ce-afddfac97569/resource/c35c5b2d-9d79-47b7-8558-9e4f81aef3d6/download/jumlah-kasus-hiv-aids-dan-syphilis-di-kota-bandung-2017.csv,jumlah_kasus_hiv_aids_dan_syphilis_tahun_2017.csv
Data Serapan Anggaran Dinas Pendidikan Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/a9577bb0-5403-4e69-977b-5af4704ef7ab/resource/ec997ae6-9217-499d-9bd0-9c011bf73e8c/download/lkpjdinas-pendidikan2014.csv,serapan_anggaran_dinas_pendidikan_tahun_2014.csv
Data Rekapitulasi Pencemaran Udara dan Suhu Stasiun GedebageTriwulan 1,"Sesuai dengan PP no. 41 tahun 1999 tentang Pengendalian Pencemaran Udara, data rekapitulasi pengukuran pencemaran udara dan suhu kota Bandung pertriwulan berdasarkan 4 stasiun pemantau pencemaran kota Bandung. Keempat stasiun tersebut terletak di daerah Dago, Pajajaran, Ujungberung dan Gedebage. Data ini disajikan dalam rataan perhari.",https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/51d/b09/vrataanhariangedebage.csv,rekapitulasi_pencemaran_udara_dan_suhu_stasiun_gedebagetriwulan_1.csv
Data Serapan Anggaran Rumah Sakit Khusus Ibu dan Anak Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/ada12fbe-e827-43f3-82b5-1f7a002873a2/resource/567f6d55-f823-4370-8830-7610727cef82/download/lkpjrumah-sakit-khusus-ibu-dan-anak2014.csv,serapan_anggaran_rumah_sakit_khusus_ibu_dan_anak_tahun_2014.csv
Data Serapan Anggaran Kecamatan Bandung Kulon Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/ae58d3b5-8af7-44c9-a090-8d55fe38dfa9/resource/40c1a9e2-9671-4263-8c57-fafe9a432fc8/download/lkpjkecamatan-bandung-kulon2014.csv,serapan_anggaran_kecamatan_bandung_kulon_tahun_2014.csv
Data Banyaknya Gangguan Umum Kamtibmas Menurut Waktu Kejadian Tahun 2014,Data ini berisi kolom : 1. No 2. Waktu kejadian 3. Jumlah,http://data.bandung.go.id/dataset/aece3c53-a6db-4684-8416-65508e2dd1b1/resource/b6267fae-e386-467b-ba37-81bc1169dd24/download/banyaknya-gangguan-umum-kamtibmas-menurut-waktu-2014.csv,banyaknya_gangguan_umum_kamtibmas_menurut_waktu_kejadian_tahun_2014.csv
Data RUP Penyedia Tahun 2015,Data rencana umum pengadaan Sekretariat Daerah (non Bagian) berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/3c4/8be/72023-sekretariat-daerah--non-bagian--penyedia-2015.csv,rup_penyedia_tahun_2015.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Kantor Perpustakaan Dan Arsip Daerah berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/8c5/c89/72013-kantor-perpustakaan-dan-arsip-daerah-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data Pemeliharaan Aliran Sungai - Februari 2016,Data ini berisi kolom : * Nomor * Kecamatan * Kelurahan * Nama Saluran / Sungai * Babadan (m2) * Sedimen (m3) * Panjang (m),http://data.bandung.go.id/dataset/b29ea0ca-d2f3-4faa-b0af-23a55905fbc4/resource/8fc67a0c-9fc5-4580-8993-3747630fb0f0/download/data-pemeliharaan-aliran-sungai---februari-2016.csv,pemeliharaan_aliran_sungai_februari_2016.csv
Data Hasil Ujian Nasional SMP Negeri tahun 2016,Berisi kolom: * NPSN: Nomor Pokok Sekolah Nasional * Nama sekolah * Nama wilayah * Nama kecamatan * Nama kelurahan * Tahun: Tahun ujian nasional * Nilai rata-rata mata pelajaran Bahasa Indonesia * Nilai rata-rata mata pelajaran Bahasa Ingris * NIlai rata-rata mata pelajaran Matematika * Nilai rata-rata mata pelajaran IPA,http://data.bandung.go.id/dataset/b4588d04-22b1-496e-addc-2ae5c67c03e5/resource/a8df54c1-4f5b-445d-bc5b-c6ee470203e4/download/data-hasil-ujian-nasional-smp-2016.csv,hasil_ujian_nasional_smp_negeri_tahun_2016.csv
Data Jumlah Pasien Penderita Diare Di Kota Bandung Tahun 2016,Data ini berisi kolom : * Kecamatan * UPT Puskesmas * Jumlah Pasien Diare Laki-laki * Jumlah Pasien Diare Perempuan,http://data.bandung.go.id/dataset/b4cff765-e3a8-4a2d-a1a7-64edc7c5cec4/resource/662f3224-a16b-4f08-9225-10d5b5297aa4/download/jumlah-pasien-penderita-diare-2016.csv,jumlah_pasien_penderita_diare_di_kota_bandung_tahun_2016.csv
Data Laporan Kependudukan Berdasarkan Status Warga Negara Indonesia di Kecamatan Cibeunying Kidul Bulan Februari 2016,Dataset ini berisi mengenai data laporan kependudukan Kecamatan Cibeunying Kidul berdasarkan status warga negara Indonesia pada tahun 2016,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/ecd/82a/data-laporan-kependudukan-wni-februari-2016.csv,laporan_kependudukan_berdasarkan_status_warga_negara_indonesia_di_kecamatan_cibeunying_kidul_bulan_februari_2016.csv
Data Serapan Anggaran Rumah Sakit Khusus Gigi dan Mulut Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/b5ab61b8-6911-4bb1-ae66-b74c3b5579a0/resource/406b82c5-0829-4358-bf0a-2a549640d1ba/download/lkpjrumah-sakit-khusus-gigi-dan-mulut2014.csv,serapan_anggaran_rumah_sakit_khusus_gigi_dan_mulut_tahun_2014.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Dinas Peruhubungan berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/030/b2f/71996-dinas-perhubungan-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data Serapan Anggaran Badan Kepegawaian Daerah Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/b5e63ccb-af0a-4339-aa22-41b213161ec5/resource/1a787f7f-f728-4ce8-982f-b9693ca5a719/download/lkpjbkd2014.csv,serapan_anggaran_badan_kepegawaian_daerah_tahun_2014.csv
Data Prestasi Kota Bandung Tingkat Nasional 2014-2016,"Dataset ini berisi prestasi kota Bandung di tingkat Provinsi, Nasional Maupun Internasional.",https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/c61/606/prestasi-kota-bandung-tingkat-nasional-tahun-2014-2016.csv,prestasi_kota_bandung_tingkat_nasional_20142016.csv
Data Serapan Anggaran Kecamatan Lengkong Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/bad583b7-aea0-43db-8e16-a10d06731f1e/resource/9f844388-d23f-46ed-bc7e-be90c24758f4/download/lkpjkecamatan-lengkong2014.csv,serapan_anggaran_kecamatan_lengkong_tahun_2014.csv
Data Pelayanan KB oleh Faskes Pemerintah Bulan Februari,Data hasil pelayanan perserta KB baru yang dilayani oleh fasilitas kesehatan KB Pemerintah berdasarkan kecamatan.,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/006/fc3/pelayanan-kb-faskes-pemerintah-02-2016.csv,pelayanan_kb_oleh_faskes_pemerintah_bulan_februari.csv
Data Serapan Anggaran Kecamatan Panyileukan Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/bea01ee7-2c18-4877-addd-bd9221b0ad72/resource/92bb88c4-40ed-46ea-bf4f-fadf1cb933e9/download/lkpjkecamatan-panyileukan2014.csv,serapan_anggaran_kecamatan_panyileukan_tahun_2014.csv
Data Serapan Anggaran Sekretariat Daerah (Non Bagian) Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/bf7166f8-84e4-4ecc-a852-2e65b62ef73c/resource/346e6b1a-cb3d-49e6-b94d-e601d24074da/download/lkpjsekretariat-daerah-non-bagian2014.csv,serapan_anggaran_sekretariat_daerah_non_bagian_tahun_2014.csv
Data RUP Penyedia Tahun 2015,Data rencana umum pengadaan Kecamatan Cibiru berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/715/493/71602-kecamatan-cibiru-penyedia-2015.csv,rup_penyedia_tahun_2015.csv
Data RUP Swakelola Tahun 2014,Data rencana umum pengadaan Kecamatan Antapani berdasarkan tipe pengadaan pertahun,https://git.bandung.go.id/opendatabdg/databdg/raw/master/resources/3dd/875/71625-kecamatan-antapani-swakelola-2014.csv,rup_swakelola_tahun_2014.csv
Data Serapan Anggaran Bagian Hukum Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/c4c948cf-c9c4-401e-a545-c948779e9638/resource/7931720c-27f9-421b-acee-b718a2e52c31/download/lkpjbagian-hukum2014.csv,serapan_anggaran_bagian_hukum_tahun_2014.csv
Data Serapan Anggaran Badan Perencanaan dan Pembangunan Daerah Kota Bandung Tahun 2014,Data ini berisi kolom : * SKPD * Program * Kegiatan * Anggaran * Realisasi * Persentase_serapan * Tahun * Catatan,http://data.bandung.go.id/dataset/c5694728-2e14-48e4-aeff-399f5eaee9cf/resource/b3e31cc4-3868-4fad-bc4d-10341c6eecda/download/lkpjbadan-perencanaan-dan-pembangunan-daerah2014.csv,serapan_anggaran_badan_perencanaan_dan_pembangunan_daerah_kota_bandung_tahun_2014.csv
